"","ISO","year","tech","count","gdp","pop"
"4398","CIV",2016,"Solar energy",0,2.9029207e+13,24213622
"4399","CIV",2016,"Wind energy",0,2.9029207e+13,24213622
"4400","CIV",2016,"Batteries",0,2.9029207e+13,24213622
"4401","CIV",2017,"Climate change mitigation",0.333,31180492564900,24848016
"4402","CIV",2017,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,31180492564900,24848016
"4403","CIV",2017,"Solar energy",0,31180492564900,24848016
"4404","CIV",2017,"Wind energy",0,31180492564900,24848016
"4405","CIV",2017,"Batteries",0,31180492564900,24848016
"4406","CIV",2018,"Climate change mitigation",0,32690609361700,25493988
"4407","CIV",2018,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,32690609361700,25493988
"4408","CIV",2018,"Solar energy",0,32690609361700,25493988
"4409","CIV",2018,"Wind energy",0,32690609361700,25493988
"4410","CIV",2018,"Batteries",0,32690609361700,25493988
"4411","CIV",2019,"Climate change mitigation",0.5,34821477015400,26147551
"4412","CIV",2019,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,34821477015400,26147551
"4413","CIV",2019,"Solar energy",0,34821477015400,26147551
"4414","CIV",2019,"Wind energy",0,34821477015400,26147551
"4415","CIV",2019,"Batteries",0,34821477015400,26147551
"4416","CIV",2020,"Climate change mitigation",0.5,35426542113800,26811790
"4417","CIV",2020,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,35426542113800,26811790
"4418","CIV",2020,"Solar energy",0,35426542113800,26811790
"4419","CIV",2020,"Wind energy",0,35426542113800,26811790
"4420","CIV",2020,"Batteries",0,35426542113800,26811790
"4421","CMR",1995,"Climate change mitigation",0,8253395649200,13211647
"4422","CMR",1995,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,8253395649200,13211647
"4423","CMR",1995,"Solar energy",0,8253395649200,13211647
"4424","CMR",1995,"Wind energy",0,8253395649200,13211647
"4425","CMR",1995,"Batteries",0,8253395649200,13211647
"4426","CMR",1996,"Climate change mitigation",0,8601282230600,13575324
"4427","CMR",1996,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,8601282230600,13575324
"4428","CMR",1996,"Solar energy",0,8601282230600,13575324
"4429","CMR",1996,"Wind energy",0,8601282230600,13575324
"4430","CMR",1996,"Batteries",0,8601282230600,13575324
"4431","CMR",1997,"Climate change mitigation",0,8990689265100,13941181
"4432","CMR",1997,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,8990689265100,13941181
"4433","CMR",1997,"Solar energy",0,8990689265100,13941181
"4434","CMR",1997,"Wind energy",0,8990689265100,13941181
"4435","CMR",1997,"Batteries",0,8990689265100,13941181
"4436","CMR",1998,"Climate change mitigation",0.5,9415547419400,14314599
"4437","CMR",1998,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,9415547419400,14314599
"4438","CMR",1998,"Solar energy",0,9415547419400,14314599
"4439","CMR",1998,"Wind energy",0,9415547419400,14314599
"4440","CMR",1998,"Batteries",0,9415547419400,14314599
"4441","CMR",1999,"Climate change mitigation",0,9840311407600,14698973
"4442","CMR",1999,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,9840311407600,14698973
"4443","CMR",1999,"Solar energy",0,9840311407600,14698973
"4444","CMR",1999,"Wind energy",0,9840311407600,14698973
"4445","CMR",1999,"Batteries",0,9840311407600,14698973
"4446","CMR",2000,"Climate change mitigation",0,10217433253100,15091594
"4447","CMR",2000,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,10217433253100,15091594
"4448","CMR",2000,"Solar energy",0,10217433253100,15091594
"4449","CMR",2000,"Wind energy",0,10217433253100,15091594
"4450","CMR",2000,"Batteries",0,10217433253100,15091594
"4451","CMR",2001,"Climate change mitigation",0,10659261754100,15493253
"4452","CMR",2001,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,10659261754100,15493253
"4453","CMR",2001,"Solar energy",0,10659261754100,15493253
"4454","CMR",2001,"Wind energy",0,10659261754100,15493253
"4455","CMR",2001,"Batteries",0,10659261754100,15493253
"4456","CMR",2002,"Climate change mitigation",0,11136479762600,15914033
"4457","CMR",2002,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,11136479762600,15914033
"4458","CMR",2002,"Solar energy",0,11136479762600,15914033
"4459","CMR",2002,"Wind energy",0,11136479762600,15914033
"4460","CMR",2002,"Batteries",0,11136479762600,15914033
"4461","CMR",2003,"Climate change mitigation",0,11743769119800,16354326
"4462","CMR",2003,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,11743769119800,16354326
"4463","CMR",2003,"Solar energy",0,11743769119800,16354326
"4464","CMR",2003,"Wind energy",0,11743769119800,16354326
"4465","CMR",2003,"Batteries",0,11743769119800,16354326
"4466","CMR",2004,"Climate change mitigation",0.25,12571571295300,16809407
"4467","CMR",2004,"Climate change mitigation technologies related to energy generation, transmission or distribution",0.25,12571571295300,16809407
"4468","CMR",2004,"Solar energy",0.5,12571571295300,16809407
"4469","CMR",2004,"Wind energy",0,12571571295300,16809407
"4470","CMR",2004,"Batteries",0,12571571295300,16809407
"4471","CMR",2005,"Climate change mitigation",0,12851699872900,17275171
"4472","CMR",2005,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,12851699872900,17275171
"4473","CMR",2005,"Solar energy",0,12851699872900,17275171
"4474","CMR",2005,"Wind energy",0,12851699872900,17275171
"4475","CMR",2005,"Batteries",0,12851699872900,17275171
"4476","CMR",2006,"Climate change mitigation",0,13341296081500,17751333
